File	proportion
Xylanimonas_cellulosilytica_DSM_15894_uid41935	1.48818e-05
Borrelia_duttonii_Ly_uid58791	1.4817e-05
Lactobacillus_rhamnosus_Lc_705_uid59315	1.47742e-05
Streptomyces_violaceusniger_Tu_4113_uid52609	1.47608e-05
Acidobacterium_MP5ACTX9_uid50551	1.46978e-05
Borrelia_duttonii_Ly_uid58791	1.46764e-05
Acidobacterium_MP5ACTX9_uid50551	1.46632e-05
Lactobacillus_salivarius_UCC118_uid58233	1.45556e-05
Sulfolobus_islandicus_Y_N_15_51_uid58825	1.43999e-05
Borrelia_burgdorferi_ZS7_uid59429	1.4309e-05
Borrelia_burgdorferi_B31_uid57581	1.42434e-05
Rhodospirillum_rubrum_ATCC_11170_uid57655	1.42169e-05
Campylobacter_jejuni_81_176_uid58503	1.42045e-05
Acaryochloris_marina_MBIC11017_uid58167	1.4132e-05
Legionella_pneumophila_Lens_uid58209	1.40035e-05
Cupriavidus_metallidurans_CH34_uid57815	1.39656e-05
Roseobacter_litoralis_Och_149_uid54719	1.39611e-05
halophilic_archaeon_DL31_uid72619	1.39497e-05
Rhodobacter_sphaeroides_2_4_1_uid57653	1.39352e-05
Rhodobacter_sphaeroides_2_4_1_uid57653	1.38563e-05
Geobacter_lovleyi_SZ_uid58713	1.37369e-05
Oscillibacter_valericigenes_uid73895	1.35676e-05
Clostridium_perfringens_SM101_uid58117	1.35643e-05
Rickettsia_peacockii_Rustic_uid59301	1.35612e-05
Borrelia_bissettii_DN127_uid71231	1.35115e-05
Borrelia_bissettii_DN127_uid71231	1.34974e-05
Borrelia_bissettii_DN127_uid71231	1.3471e-05
Gluconobacter_oxydans_621H_uid58239	1.34331e-05
Salinibacter_ruber_M8_uid47323	1.34265e-05
Alicycliphilus_denitrificans_BC_uid49953	1.34053e-05
Borrelia_burgdorferi_ZS7_uid59429	1.3233e-05
Xanthomonas_axonopodis_citri_306_uid57889	1.32151e-05
Geobacillus_thermodenitrificans_NG80_2_uid58829	1.32112e-05
Borrelia_bissettii_DN127_uid71231	1.32087e-05
Sodalis_glossinidius__morsitans__uid58553	1.31396e-05
Haliscomenobacter_hydrossis_DSM_1100_uid66777	1.3133e-05
Borrelia_duttonii_Ly_uid58791	1.31184e-05
Borrelia_bissettii_DN127_uid71231	1.303e-05
Lactobacillus_plantarum_WCFS1_uid62911	1.30296e-05
Borrelia_duttonii_Ly_uid58791	1.29971e-05
Klebsiella_pneumoniae_342_uid59145	1.29823e-05
Burkholderia_phytofirmans_PsJN_uid58729	1.29476e-05
Borrelia_bissettii_DN127_uid71231	1.29451e-05
Borrelia_bissettii_DN127_uid71231	1.29443e-05
Buchnera_aphidicola_Cc__Cinara_cedri__uid58579	1.29427e-05
Salmonella_enterica_serovar_Choleraesuis_SC_B67_uid58017	1.28624e-05
Borrelia_bissettii_DN127_uid71231	1.28344e-05
Borrelia_duttonii_Ly_uid58791	1.27257e-05
Klebsiella_pneumoniae_MGH_78578_uid57619	1.25957e-05
Borrelia_burgdorferi_ZS7_uid59429	1.25071e-05
Pantoea_At_9b_uid55845	1.2491e-05
Enterococcus_faecalis_V583_uid57669	1.24851e-05
Verrucosispora_maris_AB_18_032_uid66297	1.24609e-05
Escherichia_coli_O111_H__11128_uid41023	1.24565e-05
Leuconostoc_citreum_KM20_uid58481	1.23313e-05
Burkholderia_glumae_BGR1_uid59397	1.22077e-05
Methylobacterium_extorquens_DM4_uid61617	1.21666e-05
Salinibacter_ruber_M8_uid47323	1.20806e-05
Legionella_longbeachae_NSW150_uid46099	1.20631e-05
Gluconacetobacter_xylinus_NBRC_3288_uid46523	1.19974e-05
Runella_slithyformis_DSM_19594_uid68317	1.19803e-05
Halopiger_xanaduensis_SH_6_uid68105	1.18961e-05
Borrelia_bissettii_DN127_uid71231	1.18669e-05
Acidovorax_JS42_uid58427	1.1838e-05
Corynebacterium_efficiens_YS_314_uid62905	1.18335e-05
Corynebacterium_aurimucosum_ATCC_700975_uid59409	1.18125e-05
Borrelia_bissettii_DN127_uid71231	1.18111e-05
Lactobacillus_acidophilus_30SC_uid63605	1.17475e-05
Campylobacter_jejuni_81_176_uid58503	1.16296e-05
Halalkalicoccus_jeotgali_B3_uid50305	1.15812e-05
Salinibacter_ruber_DSM_13855_uid58513	1.15605e-05
Burkholderia_glumae_BGR1_uid59397	1.15473e-05
Clavibacter_michiganensis_sepedonicus_uid61577	1.15293e-05
Gluconacetobacter_diazotrophicus_PAl_5_uid61587	1.14534e-05
Lactobacillus_plantarum_ST_III_uid53537	1.14465e-05
Borrelia_bissettii_DN127_uid71231	1.14445e-05
Escherichia_coli_E24377A_uid58395	1.12889e-05
Staphylococcus_epidermidis_RP62A_uid57663	1.12491e-05
Acidiphilium_cryptum_JF_5_uid58447	1.123e-05
Arthrobacter_phenanthrenivorans_Sphe3_uid63629	1.10591e-05
Ammonifex_degensii_KC4_uid41053	1.10394e-05
Borrelia_bissettii_DN127_uid71231	1.10369e-05
Escherichia_coli_E24377A_uid58395	1.09564e-05
Jannaschia_CCS1_uid58147	1.09515e-05
Burkholderia_glumae_BGR1_uid59397	1.09408e-05
Corynebacterium_efficiens_YS_314_uid62905	1.08978e-05
Burkholderia_glumae_BGR1_uid59397	1.088e-05
Enterococcus_faecalis_V583_uid57669	1.08563e-05
Ochrobactrum_anthropi_ATCC_49188_uid58921	1.08452e-05
Klebsiella_pneumoniae_MGH_78578_uid57619	1.08221e-05
Ruminococcus_albus_7_uid51721	1.07986e-05
Thermofilum_pendens_Hrk_5_uid58563	1.07357e-05
Roseobacter_litoralis_Och_149_uid54719	1.06679e-05
Aliivibrio_salmonicida_LFI1238_uid59251	1.06267e-05
Roseobacter_denitrificans_OCh_114_uid58597	1.05748e-05
Borrelia_duttonii_Ly_uid58791	1.0543e-05
Methanocaldococcus_fervens_AG86_uid59347	1.04933e-05
Ochrobactrum_anthropi_ATCC_49188_uid58921	1.04811e-05
Runella_slithyformis_DSM_19594_uid68317	1.04709e-05
Yersinia_pseudotuberculosis_IP_32953_uid58157	1.04636e-05
Borrelia_bissettii_DN127_uid71231	1.04213e-05
Acidiphilium_cryptum_JF_5_uid58447	1.03958e-05
Acidovorax_JS42_uid58427	1.03577e-05
Buchnera_aphidicola_Bp__Baizongia_pistaciae__uid57827	1.03503e-05
Desulfohalobium_retbaense_DSM_5692_uid59183	1.01322e-05
Cyanothece_PCC_8801_uid59027	1.00991e-05
Burkholderia_gladioli_BSR3_uid66301	9.87994e-06
Lactococcus_lactis_cremoris_SK11_uid57983	9.84888e-06
Burkholderia_gladioli_BSR3_uid66301	9.8225e-06
Shewanella_baltica_OS185_uid58743	9.73998e-06
Streptomyces_violaceusniger_Tu_4113_uid52609	9.72726e-06
Escherichia_coli_E24377A_uid58395	9.70306e-06
Shewanella_baltica_OS195_uid58261	9.62083e-06
Desulfovibrio_magneticus_RS_1_uid59309	9.55823e-06
Escherichia_fergusonii_ATCC_35469_uid59375	9.54221e-06
Escherichia_coli_O111_H__11128_uid41023	9.49093e-06
Ralstonia_eutropha_JMP134_uid58047	9.3737e-06
Alicycliphilus_denitrificans_BC_uid49953	9.24574e-06
Yersinia_pseudotuberculosis_PB1__uid59153	9.23883e-06
Pseudomonas_syringae_phaseolicola_1448A_uid58099	9.2103e-06
Halobacterium_salinarum_R1_uid61571	9.15238e-06
Lactobacillus_amylovorus_GRL_1112_uid61179	9.07995e-06
Haloquadratum_walsbyi_DSM_16790_uid58673	9.06108e-06
Lactobacillus_johnsonii_FI9785_uid41735	8.86924e-06
Methanocaldococcus_FS406_22_uid42499	8.85826e-06
Staphylococcus_epidermidis_ATCC_12228_uid57861	8.79595e-06
Lactobacillus_buchneri_NRRL_B_30929_uid66205	8.75155e-06
Staphylococcus_saprophyticus_ATCC_15305_uid58411	8.60704e-06
Leuconostoc_citreum_KM20_uid58481	8.60198e-06
Leuconostoc_kimchii_IMSNU_11154_uid48589	8.58536e-06
Blattabacterium__Blattella_germanica__Bge_uid41533	8.54642e-06
Shewanella_baltica_OS195_uid58261	8.45098e-06
Yersinia_pestis_Pestoides_F_uid58619	8.37133e-06
Shewanella_baltica_OS155_uid58259	8.28462e-06
Ralstonia_pickettii_12J_uid58737	8.23837e-06
Runella_slithyformis_DSM_19594_uid68317	8.17264e-06
Lactobacillus_casei_ATCC_334_uid57985	8.13064e-06
Haloterrigena_turkmenica_DSM_5511_uid43501	8.03488e-06
Bacteroides_salanitronis_DSM_18170_uid63269	7.99616e-06
Chlamydia_trachomatis_A_HAR_13_uid58333	7.88446e-06
Cyanothece_PCC_8801_uid59027	7.8844e-06
Bacillus_thuringiensis_serovar_konkukian_97_27_uid58089	7.84892e-06
Spirosoma_linguale_DSM_74_uid43413	7.78529e-06
Cronobacter_turicensis_z3032_uid40821	7.64501e-06
Burkholderia_vietnamiensis_G4_uid58075	7.64028e-06
Borrelia_burgdorferi_B31_uid57581	7.62874e-06
Lactobacillus_casei_Zhang_uid50673	7.61036e-06
Pusillimonas_T7_7_uid66391	7.54679e-06
Weissella_koreensis_KACC_15510_uid68837	7.52947e-06
Pseudomonas_syringae_tomato_DC3000_uid57967	7.49644e-06
Achromobacter_xylosoxidans_A8_uid59899	7.49323e-06
Arthrobacter_arilaitensis_Re117_uid53509	7.43809e-06
Clavibacter_michiganensis_NCPPB_382_uid61625	7.3724e-06
Edwardsiella_tarda_EIB202_uid41819	7.3343e-06
Methanothermococcus_okinawensis_IH1_uid51535	7.28184e-06
Pseudomonas_syringae_tomato_DC3000_uid57967	7.21094e-06
Bacillus_cereus_E33L_uid58103	7.07694e-06
Lactobacillus_acidophilus_30SC_uid63605	7.00515e-06
Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis_uid57853	6.95077e-06
Erwinia_pyrifoliae_Ep1_96_uid40659	6.94263e-06
Novosphingobium_PP1Y_uid67383	6.94107e-06
Escherichia_coli_O103_H2_12009_uid41013	6.92003e-06
Borrelia_duttonii_Ly_uid58791	6.88172e-06
Leuconostoc_kimchii_IMSNU_11154_uid48589	6.8635e-06
Leuconostoc_kimchii_IMSNU_11154_uid48589	6.85198e-06
Methanocaldococcus_vulcanius_M7_uid41131	6.80553e-06
Pelobacter_propionicus_DSM_2379_uid58255	6.71666e-06
Bacillus_cereus_Q1_uid58529	6.70876e-06
Cronobacter_sakazakii_ATCC_BAA_894_uid58145	6.66632e-06
Lactobacillus_salivarius_UCC118_uid58233	6.64341e-06
Desulfobacterium_autotrophicum_HRM2_uid59061	6.64116e-06
Leuconostoc_kimchii_IMSNU_11154_uid48589	6.57775e-06
Synechococcus_PCC_7002_uid59137	6.56916e-06
Yersinia_pseudotuberculosis_IP_31758_uid58487	6.56904e-06
Vibrio_fischeri_ES114_uid58163	6.52859e-06
Bacillus_weihenstephanensis_KBAB4_uid58315	6.49741e-06
Staphylococcus_epidermidis_ATCC_12228_uid57861	6.40224e-06
Ochrobactrum_anthropi_ATCC_49188_uid58921	6.39282e-06
Methanocaldococcus_jannaschii_DSM_2661_uid57713	6.30458e-06
Xanthomonas_axonopodis_citri_306_uid57889	6.16807e-06
Streptococcus_suis_BM407_uid59321	6.00009e-06
Sphingobium_japonicum_UT26S_uid47077	5.97426e-06
Bacillus_weihenstephanensis_KBAB4_uid58315	5.95157e-06
Verminephrobacter_eiseniae_EF01_2_uid58675	5.87102e-06
Burkholderia_vietnamiensis_G4_uid58075	5.82713e-06
Burkholderia_cenocepacia_J2315_uid57953	5.65954e-06
Aster_yellows_witches_broom_phytoplasma_AYWB_uid58297	5.60674e-06
Blattabacterium__Periplaneta_americana__BPLAN_uid41287	5.58535e-06
_Nostoc_azollae__0708_uid49725	5.55934e-06
Haemophilus_somnus_129PT_uid57929	5.528e-06
Shewanella_baltica_OS195_uid58261	5.49941e-06
Yersinia_pseudotuberculosis_IP_32953_uid58157	5.4915e-06
Enterobacter_asburiae_LF7a_uid72793	5.4635e-06
Runella_slithyformis_DSM_19594_uid68317	5.4615e-06
Staphylococcus_aureus_N315_uid57837	5.3915e-06
Borrelia_recurrentis_A1_uid58793	5.24073e-06
Staphylococcus_saprophyticus_ATCC_15305_uid58411	5.23232e-06
Bartonella_tribocorum_CIP_105476_uid59129	5.22203e-06
Borrelia_duttonii_Ly_uid58791	5.07403e-06
Geobacillus_WCH70_uid59045	5.06483e-06
Streptobacillus_moniliformis_DSM_12112_uid41863	4.99771e-06
Proteus_mirabilis_HI4320_uid61599	4.97554e-06
Rickettsia_africae_ESF_5_uid58799	4.96573e-06
Clostridium_botulinum_BKT015925_uid66203	4.9128e-06
Escherichia_coli_E24377A_uid58395	4.89363e-06
Lactobacillus_buchneri_NRRL_B_30929_uid66205	4.8787e-06
Helicobacter_pylori_G27_uid59305	4.7823e-06
Aster_yellows_witches_broom_phytoplasma_AYWB_uid58297	4.75561e-06
Gluconacetobacter_xylinus_NBRC_3288_uid46523	4.65022e-06
Bacillus_weihenstephanensis_KBAB4_uid58315	4.56698e-06
Methanococcus_maripaludis_C5_uid58741	4.53984e-06
Runella_slithyformis_DSM_19594_uid68317	4.53743e-06
Psychrobacter_PRwf_1_uid58459	4.53551e-06
Acidithiobacillus_caldus_SM_1_uid70791	4.53129e-06
Borrelia_bissettii_DN127_uid71231	4.50857e-06
Thermus_thermophilus_HB8_uid58223	4.49213e-06
Helicobacter_pylori_HPAG1_uid58517	4.46878e-06
Candidatus_Accumulibacter_phosphatis_clade_IIA_UW_1_uid59207	4.30744e-06
Sodalis_glossinidius__morsitans__uid58553	4.29527e-06
Clostridium_perfringens_SM101_uid58117	4.28226e-06
Clostridium_perfringens_SM101_uid58117	4.27321e-06
Blattabacterium__Mastotermes_darwiniensis__MADAR_uid77127	4.20437e-06
Escherichia_coli_UMN026_uid62981	4.12634e-06
Aster_yellows_witches_broom_phytoplasma_AYWB_uid58297	4.11501e-06
Bacteroides_salanitronis_DSM_18170_uid63269	4.01646e-06
Aster_yellows_witches_broom_phytoplasma_AYWB_uid58297	3.94903e-06
Staphylococcus_aureus_ED98_uid41455	3.94498e-06
Bacteroides_fragilis_NCTC_9343_uid57639	3.90152e-06
Chlamydophila_caviae_GPIC_uid57783	3.87948e-06
Enterococcus_faecalis_V583_uid57669	3.83169e-06
Candidatus_Accumulibacter_phosphatis_clade_IIA_UW_1_uid59207	3.83153e-06
Planctomyces_limnophilus_DSM_3776_uid48643	3.76513e-06
Aliivibrio_salmonicida_LFI1238_uid59251	3.75555e-06
Bacteroides_fragilis_YCH46_uid58195	3.59986e-06
Xanthomonas_campestris_vesicatoria_85_10_uid58321	3.5988e-06
Helicobacter_pylori_P12_uid59327	3.58033e-06
Chlamydophila_felis_Fe_C_56_uid57971	3.56218e-06
Burkholderia_ambifaria_AMMD_uid58303	3.54698e-06
Halalkalicoccus_jeotgali_B3_uid50305	3.45129e-06
Photorhabdus_asymbiotica_ATCC_43949_uid59243	3.43065e-06
Methanothermobacter_marburgensis_Marburg_uid51637	3.41259e-06
Caldicellulosiruptor_kristjanssonii_177R1B_uid60393	3.40887e-06
Methylobacterium_extorquens_AM1_uid57605	3.37341e-06
Cyanothece_PCC_7425_uid59435	3.35222e-06
Streptomyces_coelicolor_A3_2__uid57801	3.18289e-06
Cyanothece_PCC_7822_uid52547	3.14281e-06
Cyanothece_PCC_7822_uid52547	3.10582e-06
Methylobacterium_nodulans_ORS_2060_uid59023	3.08759e-06
Methylobacterium_extorquens_AM1_uid57605	3.08201e-06
Lactococcus_lactis_cremoris_SK11_uid57983	2.885e-06
Methylobacterium_nodulans_ORS_2060_uid59023	2.86196e-06
Lactococcus_lactis_cremoris_SK11_uid57983	2.85017e-06
Staphylococcus_epidermidis_ATCC_12228_uid57861	2.84055e-06
Bifidobacterium_longum_DJO10A_uid58833	2.81272e-06
Gluconobacter_oxydans_621H_uid58239	2.79856e-06
Clostridium_botulinum_F_Langeland_uid58929	2.75933e-06
Methylobacterium_populi_BJ001_uid58937	2.68535e-06
Halogeometricum_borinquense_DSM_11551_uid54919	2.66879e-06
Methylobacterium_populi_BJ001_uid58937	2.61494e-06
Helicobacter_pylori_B8_uid49873	2.59526e-06
Roseobacter_denitrificans_OCh_114_uid58597	2.52534e-06
Acidiphilium_cryptum_JF_5_uid58447	2.40521e-06
Desulfotalea_psychrophila_LSv54_uid58153	2.38133e-06
Staphylococcus_epidermidis_ATCC_12228_uid57861	2.36629e-06
Staphylococcus_haemolyticus_JCSC1435_uid62919	2.36468e-06
Acidithiobacillus_caldus_SM_1_uid70791	2.36399e-06
Salinibacter_ruber_M8_uid47323	2.33685e-06
Methylobacterium_chloromethanicum_CM4_uid58933	2.299e-06
Candidatus_Azobacteroides_pseudotrichonymphae_genomovar__CFP2_uid59163	2.2614e-06
Methylobacterium_extorquens_AM1_uid57605	2.15663e-06
Spirosoma_linguale_DSM_74_uid43413	2.12159e-06
Lactococcus_lactis_cremoris_SK11_uid57983	2.03497e-06
Frankia_symbiont_of_Datisca_glomerata_uid46257	1.81563e-06
Staphylococcus_epidermidis_ATCC_12228_uid57861	1.72667e-06
Shewanella_baltica_OS155_uid58259	1.70403e-06
Lactobacillus_delbrueckii_bulgaricus_ND02_uid60621	1.67004e-06
Escherichia_coli_O26_H11_11368_uid41021	1.66899e-06
Acidiphilium_cryptum_JF_5_uid58447	1.65186e-06
Methylobacterium_nodulans_ORS_2060_uid59023	1.6479e-06
Spirosoma_linguale_DSM_74_uid43413	1.55483e-06
Acidithiobacillus_caldus_SM_1_uid70791	1.53452e-06
Aeromonas_salmonicida_A449_uid58631	1.51308e-06
Aeromonas_salmonicida_A449_uid58631	1.50433e-06
Desulfovibrio_magneticus_RS_1_uid59309	1.48077e-06
Streptococcus_pseudopneumoniae_IS7493_uid71153	1.48038e-06
Aeromonas_salmonicida_A449_uid58631	1.47717e-06
Campylobacter_hominis_ATCC_BAA_381_uid58981	1.46188e-06
Bacillus_cereus_biovar_anthracis_CI_uid50615	1.4424e-06
Streptosporangium_roseum_DSM_43021_uid42521	1.43216e-06
Arthrobacter_arilaitensis_Re117_uid53509	1.42398e-06
Streptococcus_thermophilus_LMD_9_uid58327	1.41507e-06
Clostridium_difficile_630_uid57679	1.39782e-06
Escherichia_coli_O26_H11_11368_uid41021	1.27422e-06
Bacillus_cereus_E33L_uid58103	1.25114e-06
Francisella_philomiragia_ATCC_25017_uid59105	1.24825e-06
Bacteroides_salanitronis_DSM_18170_uid63269	1.23843e-06
Pyrococcus_abyssi_GE5_uid62903	1.21549e-06
Lactobacillus_johnsonii_FI9785_uid41735	1.20726e-06
Spirosoma_linguale_DSM_74_uid43413	1.19672e-06
Actinobacillus_pleuropneumoniae_serovar_7_AP76_uid59231	1.17729e-06
Rhodopseudomonas_palustris_CGA009_uid62901	1.15311e-06
Exiguobacterium_sibiricum_255_15_uid58053	1.08644e-06
Escherichia_coli_O111_H__11128_uid41023	1.07227e-06
Leuconostoc_kimchii_IMSNU_11154_uid48589	1.02788e-06
Streptococcus_thermophilus_LMD_9_uid58327	9.95645e-07
Cyanothece_PCC_7822_uid52547	9.77955e-07
Rhodococcus_erythropolis_PR4_uid59019	9.7023e-07
Bacillus_cereus_E33L_uid58103	9.55458e-07
Sphingobium_japonicum_UT26S_uid47077	9.53681e-07
Acetobacter_pasteurianus_IFO_3283_01_uid59279	9.46191e-07
Sulfuricurvum_kujiense_DSM_16994_uid60789	9.30792e-07
Erwinia_pyrifoliae_Ep1_96_uid40659	9.26408e-07
Acetobacter_pasteurianus_IFO_3283_01_uid59279	9.20098e-07
Methylobacterium_nodulans_ORS_2060_uid59023	8.96756e-07
Escherichia_coli_O111_H__11128_uid41023	8.42876e-07
Lactobacillus_plantarum_WCFS1_uid62911	8.16555e-07
Frankia_symbiont_of_Datisca_glomerata_uid46257	7.70644e-07
Bifidobacterium_longum_infantis_157F_uid62693	7.68434e-07
Shewanella_MR_7_uid58343	7.56356e-07
Lactobacillus_plantarum_WCFS1_uid62911	7.3557e-07
Roseobacter_denitrificans_OCh_114_uid58597	7.35177e-07
Shigella_sonnei_Ss046_uid58217	7.28441e-07
Gluconacetobacter_xylinus_NBRC_3288_uid46523	7.21403e-07
Escherichia_coli_E24377A_uid58395	7.11759e-07
Gluconacetobacter_xylinus_NBRC_3288_uid46523	6.98636e-07
Rhodococcus_opacus_B4_uid13791	6.96859e-07
Staphylococcus_haemolyticus_JCSC1435_uid62919	6.80187e-07
Psychrobacter_PRwf_1_uid58459	6.67595e-07
Methylobacterium_nodulans_ORS_2060_uid59023	6.46951e-07
Xylella_fastidiosa_9a5c_uid57849	6.30656e-07
Salmonella_enterica_serovar_Schwarzengrund_CVM19633_uid58915	6.25294e-07
Marivirga_tractuosa_DSM_4126_uid60837	6.19586e-07
Acetobacter_pasteurianus_IFO_3283_01_uid59279	5.22464e-07
Klebsiella_pneumoniae_MGH_78578_uid57619	4.7141e-07
Erwinia_pyrifoliae_Ep1_96_uid40659	4.41661e-07
Klebsiella_pneumoniae_MGH_78578_uid57619	3.98557e-07
Xanthomonas_campestris_vesicatoria_85_10_uid58321	3.40078e-07
Exiguobacterium_sibiricum_255_15_uid58053	3.33983e-07
Salmonella_enterica_serovar_Newport_SL254_uid58831	3.05319e-07
Acaryochloris_marina_MBIC11017_uid58167	2.13462e-07
Xylella_fastidiosa_Temecula1_uid57869	1.93303e-07
Staphylococcus_aureus_ED98_uid41455	1.43191e-07
